crop,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345
winter_wheat,16.63406837,15.17976398,14.42010355,14.45691036,14.34902104,14.15950384,13.919245,13.80248527,13.80530937,13.78009553,14.0033482,14.28751365,14.35278764,14.15810558,14.20200147,14.02632887,14.22567731,14.01361637,14.09096801,14.03448742,14.14840357,14.10783635,14.19680041,14.28389215,14.61800503,15.03289475,15.8447177,16.39500192,18.09475572,20.0057285,22.18924366,23.50943374,24.03274811,24.90503154,25.25872662,25.7332794,25.15770349,24.46285228,24.42185664,25.58812526,27.41419062,28.8481639,29.83157108,29.9423242,29.37930008,26.98124546,26.44515613,25.2596088,24.59710666,23.47640806,22.55110735,24.16793041,24.96839384,26.05738109,26.64629297,27.06783599,27.48192471,28.79783896,29.51459079,29.5260948,27.91799373,25.41437645,22.57440405,22.70136816,23.1081076,23.71201989,24.95105998,26.08705609,26.35906029,26.00668382,25.13155499,24.75318953,24.9084801,25.39583786,23.85902593,21.55374107,17.94214719,12.77840011,14.04265845,15.06967797,15.89186058,15.94752127,15.96980581,16.17745918,16.54927361,17.02063393,17.69122544,18.52276747,18.91162021,19.19143354,19.27981486,19.53736737,19.15520309,18.87866082,18.34257135,18.26224013,17.53338411,16.90430181,16.1497035,15.8160186,15.1138537,13.9975613,6.41519661,7.637841341,9.243861384,10.3516484,10.68427216,10.26064618,10.22313396,10.34970253,11.28351495,11.23192768,10.7210132,10.42473462,10.62112873,11.16200933,11.45179978,11.75443843,11.41607477,10.81827164,10.19767853,9.877515836,9.57387104,9.008529997,8.412630572,7.526146117,6.654773241,6.371439027,6.184425628,6.715022391,6.592763618
corn,15.13392751,13.36328286,12.30007265,11.93979536,11.49796855,11.1878496,10.75903971,10.58868728,10.72599272,10.96988087,11.47778058,11.70469667,11.32231651,10.38186295,9.479344864,8.699086882,8.235886011,7.621108255,7.077924864,6.639483897,6.284053491,6.026663266,5.674400376,5.414047384,5.335889072,5.826688287,8.151638036,12.43400542,21.21662988,32.32414215,43.25570254,51.3752681,56.19187466,59.84664518,61.31574465,61.93235171,60.37206833,59.02845311,58.37172889,59.91173809,62.02246321,63.95510357,65.39200539,65.04479658,63.6638701,58.68420745,60.3772834,58.64042743,58.9065634,53.71470591,43.43977547,45.19227831,46.53270573,48.56656278,50.78744394,52.84400181,54.43219126,55.40317213,55.15440014,54.68380238,52.20089365,48.68002853,37.1888916,36.80958316,37.4497864,37.96028284,39.32282209,40.65338918,40.70468759,39.53350309,37.33518395,36.60014967,37.43380159,38.77948657,36.63726473,33.08253222,27.78838494,9.175630826,10.18470752,10.96128906,11.97480991,12.62263801,13.35391992,13.86938474,14.69845235,15.53262843,16.29589734,17.08067102,17.6916121,18.39803882,18.93875234,18.93760149,18.6659998,18.14901375,17.92695288,17.73126773,17.3397783,16.65807908,15.75670573,14.87378546,13.91681459,12.58994948,3.058526377,3.107327106,3.370653269,3.409569087,3.895162008,3.983945238,4.1279826,4.98059966,6.329883378,6.798478804,6.443790225,6.298403578,6.625361017,6.916052436,6.99080031,7.178324004,7.069702373,6.683852404,6.247391983,5.849176484,5.522284033,5.130674166,4.918601846,4.602244163,4.121647747,4.004656811,3.491647699,3.103553657,2.341050839
cotton,26.57161394,24.04348219,23.19698558,23.27571043,23.59388221,23.73571214,23.66997891,23.70683722,23.63886904,23.5770177,23.95946349,24.38517873,24.39161865,23.94426608,24.14892167,24.39489006,25.0143735,25.00118775,25.18760703,25.45471307,25.94830286,26.08841049,26.56926126,27.00837302,27.44242498,28.04875249,27.92755328,27.61490319,28.20788205,29.25848081,30.46681503,29.17678134,29.56916934,30.83966387,33.05392122,33.77192753,33.33883764,33.00263343,33.40378686,34.90139333,36.77053869,38.03900641,39.25382123,39.60605253,39.28472884,37.00341271,36.5996464,35.75042995,36.82487917,36.48558666,34.8230974,36.80606749,37.57552282,39.22195037,40.2428094,41.14985072,41.26897348,42.0536409,42.98375249,44.21251324,43.966769,42.59044482,43.70249125,43.73722115,44.27998667,45.42641321,47.01273584,48.68258678,48.30171989,47.21647129,43.97019102,42.93683019,44.18317185,47.63651565,47.51759858,45.68378311,41.97515194,44.5357398,46.14879271,46.5505356,47.48882941,47.42044675,46.37192513,45.59005573,45.91498931,46.8817038,47.62118139,48.88440726,49.11237639,49.16496302,48.49165116,48.45493972,48.66499591,48.8035964,48.9768164,48.74282201,48.33105367,47.60600444,47.2059249,47.11828048,46.94201241,45.03368156,28.01146775,32.17228516,37.07272437,40.18509359,41.99911993,42.66714828,44.45855795,44.87358934,45.16217341,43.75682182,42.72000409,43.47803978,43.55594172,42.23980294,40.46948055,40.04883863,41.28399935,40.80007415,39.09620289,36.83062888,35.61165997,34.78083539,33.88018458,33.60162395,33.09651561,33.3246264,32.12023374,30.46933952,29.18529422
soybean,21.57439627,19.67409726,18.40746343,18.2315647,18.28140584,18.28003728,18.2962343,18.31035987,18.37025082,18.07866238,18.30490225,18.51967875,18.51050436,18.14705336,18.18342186,18.16819697,18.60605387,18.44682595,18.57681003,18.5645405,18.98689445,19.19769622,19.64865051,19.9554636,20.21072991,20.54113145,20.3370773,19.85452294,20.24759757,21.1643711,22.23202195,21.5657192,21.79932478,22.75398558,24.15767486,24.47285929,23.83535112,23.22715128,23.3916896,24.64787632,26.21232482,27.20499615,28.16302987,28.39913842,28.10031258,26.0832044,27.09448406,26.12199741,27.04218227,24.96793588,23.32387642,25.66688028,27.19294095,28.32519417,29.27864302,30.04873348,30.17260371,30.39424987,30.13763935,30.23817499,29.47331646,27.90638512,28.77411797,29.84929463,30.72615473,31.69958857,32.52810499,33.82597074,33.74181103,33.36442379,31.57249162,30.87005322,31.68886052,33.70088509,33.20684854,30.88599818,27.04993283,29.96499324,31.7338118,32.82219099,33.54516172,33.55531755,32.94617221,32.80867885,33.30028699,34.32729217,35.38539586,36.3098174,36.5978054,36.62249375,36.66799097,36.70290812,36.74046837,37.03457113,36.80999254,36.71313999,35.75547821,35.33128562,34.02123266,33.12492,32.33325233,30.8794073,17.93415602,20.96078744,24.52428611,27.48040928,28.5878875,28.59873538,28.54461359,29.16612621,29.63986906,29.52567775,28.91547501,29.49349668,29.39590382,29.53634271,29.76762364,30.52670177,30.54480314,28.73010365,26.87081719,24.93878521,24.63796605,23.95380154,23.02158631,23.35178832,23.54488998,24.15583137,22.7599509,20.89849552,19.46258523
cotton,18.72177392,17.0537356,16.21893972,16.42990174,16.48113169,16.49328229,16.291577,16.14672465,16.15669917,16.17884065,16.56065175,17.19147951,17.75154615,18.18519408,18.87713261,19.34394377,20.0173093,20.12755488,20.34569192,20.43812378,20.72854919,20.85916606,21.33806727,21.69693295,22.23168673,22.45849213,22.15468529,21.16912152,21.34095904,22.16732815,23.46563416,24.00139931,24.24516685,25.03701833,25.25744013,25.53876862,24.85191066,24.12600119,23.94201692,24.92242176,26.2188415,27.28526848,27.88714718,27.86890496,27.02599535,24.54858509,23.26257526,22.35897974,21.70307154,21.20733331,17.52437497,18.96323838,19.83069917,20.72254747,21.70538893,22.7906205,23.67541922,24.43343585,24.52455214,24.43770707,23.09722581,21.01058,17.38428629,17.60252423,17.98529915,18.38276497,19.44478226,20.14112178,20.00967143,19.38859608,18.62349239,18.51275028,18.72628857,18.91646375,17.46895913,15.83937142,13.36443021,12.80871382,13.6244988,14.3397904,14.84560307,14.85701263,14.90476356,15.03001252,15.29631521,15.64431986,16.02232502,16.46645869,16.65211454,16.85386398,16.88259294,16.71940367,16.66076452,16.90398939,16.92669266,16.85335396,16.15715571,15.56159929,14.45391684,13.82562575,13.18863937,12.18365035,7.280073144,8.24408357,8.699917384,8.922891766,9.626063476,10.33288267,10.8796774,11.61528503,11.91574713,11.25930412,10.277568,10.15239914,10.53435344,10.65372668,10.20640602,10.38131586,10.6543053,10.18084262,9.369826899,9.234506619,9.69003736,9.408649181,8.125959897,7.556288954,7.670856402,8.287440388,7.481842374,6.913352207,6.639806661
soybean,17.99555475,16.11736695,15.31360643,15.34226629,15.27256999,15.18494735,15.09125241,15.16277257,15.52065187,15.86901459,16.4655439,16.9536876,16.91484252,16.3673063,15.98853258,15.59515358,15.60562749,15.1573541,14.93980286,14.75943867,14.85058941,14.68883473,14.69737886,14.62418525,14.97422161,15.82123706,17.79973682,20.19836859,23.99472328,27.12696206,29.39101356,30.33010117,30.93244347,32.12751955,32.70465907,33.18834662,32.72844378,32.37659847,32.67865197,34.0363315,35.57968805,36.65304222,37.8184122,38.11705134,37.82055409,35.49602363,37.27069383,36.68784019,37.49388027,34.43681271,34.70645923,35.98807268,36.56902726,37.29508332,38.38065144,39.42618691,40.97175253,42.34811296,42.91395343,42.76167249,41.10704737,39.08206968,40.81967926,40.80547123,41.85985753,42.49484921,43.91160346,45.01447819,44.71070415,43.86006417,41.88206373,41.25149521,42.22680013,44.26341109,42.98557927,40.14792982,35.75093198,33.32115753,34.82330381,35.88527913,36.87977731,36.48346995,36.21249662,36.29915303,37.52946827,38.49909547,39.31998445,40.26941356,40.7517052,41.64592252,41.53227386,41.95542538,41.12196821,40.93309075,40.35091847,40.78892286,40.53443509,39.65786048,38.53575728,37.81388011,36.61330217,34.41063007,21.80823124,24.91790668,27.20243845,29.30908241,30.78409353,31.53923608,31.80547246,31.89135383,32.30361641,31.89309933,31.7282803,31.68025297,30.88691231,30.47436718,30.35623137,30.90783611,30.83017461,29.67284785,28.32360688,26.67017427,25.80308057,25.09896878,23.969286,23.6999457,22.91724357,23.26300364,21.58459015,20.43771079,19.15442402
corn,20.3510677,18.1315128,16.91319191,16.6306453,16.37864673,15.93201427,15.42637284,15.10504688,15.20489786,15.43209601,16.07752223,16.50065723,16.30256913,15.36548623,14.47815813,13.62708034,13.31124896,12.72514482,12.2892016,11.79136482,11.48129205,10.96035937,10.41030954,9.852861543,9.792119368,10.36631738,12.96006409,16.44932614,22.89618345,30.7596182,39.58079415,44.71611585,47.17850809,49.50043115,52.08630819,53.81076692,52.83935087,50.41832042,49.25559307,50.6261697,54.53077223,57.7108727,59.99619944,60.43879199,60.29377642,54.67973425,52.03077428,47.87912298,48.11855234,46.44086589,41.29263091,45.00250322,47.16064662,48.76673909,50.36617608,52.1190623,53.51274315,54.71708375,54.99011063,55.39218827,53.00819526,48.92566747,36.52928208,37.46265323,38.30105982,39.90780284,42.32392834,44.73497347,45.41561789,45.00620237,42.52634772,41.12383084,41.58449883,43.80785036,41.73845451,36.87043318,29.96121632,11.86795059,13.39564574,14.67692028,15.69382359,16.23537232,16.7658205,17.50802818,18.362488,19.08922444,20.48454424,22.23393458,23.369465,23.71790132,23.34680018,23.37505895,23.1093104,22.87596181,22.35223444,21.72443189,21.06932184,20.51540398,19.53035746,18.89039383,17.5324522,15.91263418,3.575925441,5.061389466,5.970623469,6.254607005,6.685003599,6.836670619,7.244692642,7.70268654,8.109931237,8.223465852,8.44713404,8.818369215,9.10294562,8.76159522,8.599317356,8.708774334,9.049907345,8.844257839,8.303043822,7.349833383,6.755618306,6.650393642,6.717548051,6.155164317,4.964291271,4.136249315,3.95577951,4.611510163,5.133296148
corn,15.15817815,13.5530843,12.56094615,12.32567602,12.01413513,11.70034483,11.22370576,11.01390612,11.10696813,11.25330623,11.61450836,11.78711741,11.51288471,10.69753014,9.949730558,9.279085219,8.939218725,8.427378024,8.050483079,7.690579524,7.421723258,7.054936403,6.746749332,6.4607752,6.4494649,6.803488367,8.506936583,11.44157822,18.09367829,26.94675967,35.97310676,42.91131899,46.70639799,49.55026086,50.15862497,50.23251448,48.00321675,46.02243323,45.41521182,47.82908228,50.92685907,53.25081941,54.58195296,54.60144885,52.71773281,47.48877122,46.12603876,43.62471852,43.99807253,40.96764538,35.53254864,38.62421659,40.97155177,42.76203894,44.83081747,46.29472244,47.438587,48.19014249,48.1668346,47.90050096,45.53732406,41.60948667,31.11120381,31.83919238,32.71288774,33.88122467,35.50856473,37.38810337,38.02218933,38.21965988,36.80364267,35.91200226,35.95375627,36.79606852,34.6025677,30.517415,24.87786082,10.51148129,11.82827495,13.05294424,14.18430535,14.9593077,15.47630742,16.01918962,16.74675914,17.50419128,18.1724027,18.98262797,19.55439468,20.18551178,20.45541928,20.62809624,20.36592765,20.3010124,19.95012873,19.71783917,18.90478324,18.1266626,17.20672522,16.50092539,15.26317323,13.72168416,4.581059504,5.460229731,5.947916804,6.484718831,6.943320303,7.121087618,7.186152364,7.23352888,7.26778296,7.226796396,7.208338931,7.752082116,8.064991993,8.326832184,8.272984427,8.753207507,9.105679182,8.814773723,8.054067482,7.236258138,7.124837708,7.047101598,6.844811934,6.178883995,5.418404818,5.104926589,4.946178856,4.721870791,4.206785954
corn,15.14556519,13.53270075,12.59266016,12.21490292,11.92929981,11.56668973,11.24448495,11.10063524,11.26361711,11.49785136,11.97033774,12.1638795,11.80591469,10.90336529,10.10490341,9.345049765,8.990774332,8.413766563,8.041839316,7.588999472,7.292800702,6.925749707,6.658187172,6.373527897,6.345710495,6.738716823,8.700978494,12.04887157,19.43226849,28.9726121,38.37263881,45.63177554,49.5366994,52.55719374,52.97193945,53.01781214,50.56748791,48.40488672,47.77143887,50.31378159,53.65784636,55.99542981,57.43019727,57.25908821,55.20480543,49.77227755,48.35024775,45.88360723,46.38797433,43.52131568,37.6012377,41.19112082,43.64025622,45.79083951,47.5222282,48.96950544,49.73493948,50.34736952,50.87668958,51.27382677,49.14567896,44.70614922,32.79546759,33.51667322,34.46593469,35.6309312,37.47399371,39.63462717,40.20518559,39.72967919,37.41858104,36.81794576,37.28966583,38.47758887,35.73077337,31.39346633,25.56681466,9.813936477,11.3417845,12.54625307,13.8581962,14.68685326,15.34642912,15.74229691,16.49240153,17.29121924,18.37134071,19.31494173,19.86988492,20.18714193,20.36740082,20.76689231,20.54341645,20.37698975,19.84508782,19.57783024,18.77050092,17.86400404,16.86577937,16.00974915,15.0594906,13.6960955,3.238954334,3.681397549,4.240612707,4.936162317,5.800621391,5.912463769,5.799291481,6.186215656,7.239481274,7.558356465,7.380084867,7.446528946,7.617462386,7.921906938,7.84674393,8.119819244,8.148900787,7.600908237,6.899281234,6.526369219,6.711909817,6.350285997,5.297461746,4.971342289,4.912496929,5.423822756,4.917881944,4.698257695,4.583209757
winter_wheat,23.42466472,21.97393885,21.2477118,22.25739976,23.0510053,23.78536162,24.20127023,24.72633057,25.42875455,26.12299409,27.14453343,28.35830887,29.24618197,29.61612298,30.5491199,30.78136187,32.0146314,32.29467165,33.38914249,33.89333219,34.87302389,35.07000393,35.85131882,36.41662879,37.92622224,38.06929193,37.84622239,35.28827078,35.07054735,36.53697272,40.58631612,43.39846212,43.48587874,44.35931839,44.26583715,45.02425778,43.56601421,41.22831556,40.13157129,41.65625845,45.82404772,49.31382471,51.731211,52.18068245,51.83352686,46.46806421,42.38704474,38.83641045,38.05227537,37.80453964,40.21299902,44.40768214,46.45692054,47.70978751,49.35946795,50.61297182,52.06802688,53.08860558,53.05173228,52.48256624,49.05217324,43.91568467,41.22154307,43.16870418,45.36379952,47.9225605,51.13837555,54.40239724,56.10315531,55.88235844,53.16271289,52.09260948,52.78646505,54.02932756,50.3674797,44.06224693,35.59797977,38.69849666,42.15410714,44.38028694,45.96752566,45.79860104,45.76390173,45.97791126,46.76282394,47.70000939,49.27633804,51.14880717,51.81078786,51.87757438,51.5499989,52.35116329,51.74571884,51.12621283,48.98552066,48.07080777,46.20505404,44.8280264,42.9190094,41.45703194,38.99188514,34.86238556,24.06936058,27.18852534,30.72604559,33.13303687,33.33831011,33.41829276,34.51744488,35.65421613,35.13496758,33.46255182,32.30980635,32.91332916,32.95792736,32.30892751,32.12036304,32.75377959,33.31848668,32.31002036,30.55444898,28.21499729,26.77325465,25.83604358,25.05063347,24.30507483,22.93290687,22.40961737,20.87579681,19.17453402,17.84610561
corn,18.72915723,16.88785235,15.76219111,15.83839053,15.43287699,14.97057276,14.50612323,14.30873026,14.55163557,14.67788671,15.17287712,15.36150684,15.05407539,14.0504538,13.1725993,12.36825746,12.01145866,11.36286279,10.90758052,10.44782027,10.22635061,9.813483361,9.425372323,9.007066788,8.936881233,9.261136795,11.12061391,14.07117914,20.53266913,29.13968353,38.93623338,46.00158168,49.53892549,52.09173707,53.24298166,53.98795997,51.93358153,49.20080414,48.10541432,49.94859261,53.78985871,56.76115284,58.6779542,58.83251527,57.72379681,51.97105272,49.0557125,45.32612067,45.28687017,43.47220714,37.27664598,41.48929669,43.971182,45.91278506,47.43398926,48.80776342,50.6018835,52.11203126,52.79043026,52.32511707,49.4092389,44.81548261,33.31531594,34.5300499,35.61964906,37.08986962,38.97083663,40.97554174,41.69713901,41.36344269,39.54550394,38.80850961,39.06851371,40.18547463,37.6618212,33.14104972,26.87842927,11.12861377,12.35754668,13.65998956,15.19653066,16.05936523,16.95174718,17.67955964,18.39229506,18.92832768,19.78804903,21.04761302,21.91976792,22.32779949,22.48031452,22.81916257,22.72613517,22.50445743,21.81285398,21.32964772,20.6503249,19.98482611,18.7839341,17.76611105,16.59922615,15.24879139,3.82349593,4.766863156,5.449481509,5.986882122,6.771965309,7.16425204,7.252068719,7.504861954,7.869533315,7.720992777,7.142132325,7.408675981,7.986430376,8.782555741,8.849823171,9.203676461,9.287532537,8.655797409,7.699371239,7.198214,7.117902109,7.050182302,6.606242723,6.338539104,6.067639443,5.788475266,5.434541042,5.215847114,5.402094714
corn,17.32426856,15.57246507,14.75816496,14.55380441,14.33578404,14.08464496,13.87711513,13.85693379,14.10941833,14.44974736,15.04869365,15.45817929,15.3786343,14.782328,14.37421267,13.98872744,13.97847287,13.65642498,13.50390027,13.27570224,13.23916129,13.00381259,12.9627172,12.82109322,13.15111024,13.95859178,16.34414599,19.12636538,23.47964449,27.17056512,30.55524026,32.32502143,33.02088988,34.1388196,34.80536008,35.72720936,35.64071147,35.15985657,35.28680831,36.37623071,38.25645647,39.86346468,41.22600603,41.77760091,42.08599587,40.15266685,39.07605421,37.70263371,36.61895377,36.41225698,34.40435238,35.6986901,36.53783554,37.32636563,38.73815755,39.87785647,40.94073347,41.66605807,42.17383513,42.95841687,42.20332221,40.5443296,39.52448085,39.60136122,40.61866954,41.42957559,42.72328322,44.08654954,44.29383347,43.67605098,41.71807863,40.95955393,42.04272265,44.26891682,43.41363852,41.18498422,37.14778277,26.27336646,27.86749847,28.98824001,29.90295481,29.69383844,29.40846608,29.63234977,30.21542158,31.05005162,32.68253972,34.47640064,35.33275742,35.46329825,35.52779205,36.01809194,35.99104136,35.7054781,35.1812176,34.70949684,33.7650263,32.95899673,32.01957334,31.50321322,30.53912932,29.46605865,15.00884757,16.42839851,17.29156301,17.93905809,18.81125168,18.78827679,18.72342112,19.05092262,19.80654632,20.08829114,19.88890128,20.87695445,21.66191283,22.05917026,21.48956155,21.73184365,21.7924945,21.00229922,19.36682131,17.91753629,17.20974709,16.31866535,15.26830198,14.83708888,14.70174729,15.14766543,14.31759852,12.94115796,11.59269567
soybean,24.10905851,21.8077163,20.93740235,21.03321568,21.07358355,21.04952518,20.92426105,20.8653851,21.05952582,21.26815962,21.89833903,22.44931129,22.57276457,22.17511026,22.20806414,22.12107716,22.61377781,22.42361163,22.52138269,22.49350197,22.75024112,22.69109102,22.9236272,23.09999391,23.46838218,24.00725558,24.69270436,25.15431496,27.16748644,29.51411551,31.93013763,31.74090838,32.34329102,33.69080922,35.39206584,35.77502239,34.78201842,33.86600547,34.01601489,35.81900873,38.23153359,39.81587087,41.27165878,41.43698028,40.77629369,37.18595633,36.48504324,35.25922704,35.6681287,34.42018928,33.57835295,36.10644933,37.94255294,39.4967921,40.97592501,42.00004257,42.3196539,42.55406696,42.40976378,42.83282528,41.57849795,39.3424388,37.37371137,38.6457438,39.99524935,41.61152297,43.72191118,45.63396449,45.97360316,45.02008715,42.38967878,41.41240665,42.0978028,44.34165792,42.74455799,39.38723897,34.26180846,35.89119122,38.33943032,39.86314419,41.04632867,41.03931662,40.20684408,39.78546879,40.43722676,41.57438465,42.8639511,43.99753887,44.13873476,43.80839079,43.32375585,43.92681721,44.11492133,43.98502347,43.1537059,42.95262776,42.46708015,41.77703535,40.49864608,39.58088695,38.34063147,35.89097709,22.87708436,26.14165357,30.33976457,33.8157979,35.71521098,36.34357064,36.85543777,37.00269626,36.9426945,36.06859253,35.24200352,35.3340071,34.6028599,33.45543249,33.16436427,33.96980909,34.80642653,33.60180165,31.6948562,30.29599929,30.43297142,30.28492491,28.99570551,28.19867254,27.45936144,27.98072565,27.12450114,25.49412457,23.57535215
soybean,17.44053299,15.74141932,14.68335257,14.55294873,14.33480318,14.26948927,14.19858433,14.1088506,14.16302259,13.98776919,14.11225411,14.32852064,14.41451059,14.18007577,14.16350113,14.01742572,14.25581605,14.06665603,14.17525993,14.20493737,14.58011176,14.63331963,14.77782674,14.72031554,15.16284218,15.75985826,16.74054359,17.15491206,18.1111868,19.03812326,20.46687191,20.91156018,20.90156707,21.63219863,22.80156116,24.12898698,24.30022354,23.86049218,23.72547073,24.54453358,26.22292351,27.76761399,29.05993449,29.60739836,29.85855152,27.64179646,26.31888393,25.26194025,25.59052542,25.25714571,24.72092483,26.32830124,27.34774964,28.14599582,29.6677084,31.01269916,31.52654323,31.8000324,31.74735037,32.47624494,31.27741089,30.01663063,27.58759176,27.64853229,28.18649853,28.55149251,29.62023967,30.68231046,31.03881112,30.87295572,29.58028761,29.0520736,29.60699155,31.26269133,30.71750741,28.94735951,25.69138412,18.75173335,20.02723129,20.7640355,21.45889702,20.96864652,20.84836125,20.92449767,21.88093502,22.53949536,23.68137212,24.87040353,25.62976727,25.80098728,25.65021678,25.82143126,25.73296815,25.35986444,24.71644661,24.08454251,23.36996097,22.92488113,22.6988249,22.63127518,21.94936639,20.24299937,10.65504603,12.71013658,14.17712502,14.95870565,15.58646156,15.40570552,15.71177909,16.5985464,17.80832601,17.28290867,15.94300078,15.85266858,16.82025277,17.66390029,17.72333506,18.10206518,18.19536783,16.90823765,15.08438204,13.29004814,12.19459564,11.37980892,10.33497075,10.87671253,11.36399608,12.81723269,12.89935119,10.47336342,7.197834495
soybean,20.44215425,18.07162714,16.87049515,16.63049247,16.28022178,15.76545434,15.42050579,15.20344308,15.47048923,15.87373128,16.62358762,17.1034853,16.74477919,15.65152488,14.62724249,13.7945004,13.38588817,12.62681581,12.00570843,11.46743439,11.0562026,10.49961008,9.933315246,9.553611734,9.574064885,10.78429875,15.2207488,21.54617242,31.97895336,41.82344723,49.85790496,52.27443345,54.19585638,56.49370779,59.08011543,59.38725692,57.19649503,55.36971207,54.97395254,57.68636147,61.044138,63.68555987,65.69147817,65.86609767,63.64144861,57.13589731,54.87899953,52.04169756,52.73200871,51.04822456,47.70402067,51.43560498,54.17441645,56.24477207,58.36454129,59.83902375,61.05934002,61.81841019,62.01365606,62.02495649,59.73428226,55.19599141,43.1985768,44.49359124,45.2749619,46.96075076,49.38722224,52.08406809,52.60867168,51.18410061,48.0323919,46.36168871,47.39762238,49.34508715,46.90871793,41.93818686,35.10463205,17.0082,18.40885987,19.71349956,20.97227498,21.59107966,22.44776018,23.2155945,24.27687001,25.12009117,26.6467072,28.21120599,28.99759101,28.78598873,28.55569308,28.9667774,29.55200626,29.80792511,29.59588412,28.77704379,27.86375713,26.77865366,25.90665974,24.85928007,22.83889227,21.57224912,4.436106516,6.89395408,8.786410928,11.0340181,11.9530317,11.96335612,11.29746318,11.30700806,12.09511569,11.94508341,11.3690559,11.83336413,12.74337859,13.40173633,13.15884176,13.40808507,13.65874425,13.04287965,11.59365688,10.07598978,9.47225767,10.12499416,10.33030697,10.12892552,8.854055375,8.317687308,8.033700445,8.064544799,7.893019705
winter_wheat,19.98301004,18.10931016,17.33580137,17.28957999,17.19653531,17.0309753,16.77578605,16.8580268,17.54110403,18.42746635,19.50498212,20.20416147,20.07718514,19.05319363,18.10954176,17.09740228,16.89787016,16.20883633,15.79618788,15.20599684,14.93611051,14.4115554,14.03885472,13.60488082,13.77535985,14.79336367,18.39995757,22.67628395,29.84318498,36.55500384,42.81114767,45.664558,46.77105609,48.05401767,48.86163336,49.15322926,47.29348972,44.95219966,44.38533539,46.73663801,50.29198334,52.90464561,54.38663315,54.73042168,53.14733015,47.7921066,45.29882237,41.92286298,42.4139015,40.58875788,38.6356571,42.60397553,44.23311858,45.60278847,46.92438688,48.64122525,50.06791988,51.59433065,51.59327089,51.67357464,48.52225097,44.31539934,37.74502963,39.39090241,40.88935956,42.61546762,44.82061495,47.29999865,48.14981753,48.07308221,45.40836605,44.51997001,45.29905155,46.97374601,44.73248527,39.65984191,32.93728584,22.71319882,24.6622922,26.5418451,28.25633697,29.07995438,29.40860503,29.92110966,30.91473885,31.82656595,33.52727803,35.32265944,36.66349901,36.92413534,36.77606046,37.05278973,36.80977264,36.64935893,35.86573571,35.29280664,34.31285751,33.37330514,31.89108139,30.2382795,28.29506491,25.62351385,12.07823554,13.46391528,14.95597727,16.3268346,17.95875914,18.45166595,18.86804803,19.07040242,19.82816088,19.48930662,19.05096198,19.24119689,19.65729404,19.38708405,19.31752071,19.85288714,20.70978567,19.39763804,17.50881853,15.72261933,15.51431882,14.97804322,14.06839664,13.67265808,13.30941734,13.58070798,13.1588642,11.93483096,11.10501037
winter_wheat,18.11675581,16.38143595,15.54070146,15.71138671,15.82150965,15.94753454,15.9107473,15.90464266,15.96295516,16.00630811,16.32174738,16.59174423,16.59750628,16.35180329,16.39862892,16.34330744,16.67180756,16.56613995,16.75382144,16.78520851,17.08783009,17.23088729,17.60485806,17.9074726,18.29108161,18.43313604,18.13016086,17.25450207,17.61740602,18.7123134,20.19467144,21.02185173,21.29731944,21.91947962,21.88953182,21.96749258,21.1544763,20.34627504,20.30990781,21.60192315,23.41359054,24.82051399,25.73754554,25.81668286,24.81412042,22.46309875,22.18063237,21.5270629,21.05480862,19.98683635,19.99717175,21.8101039,22.78157715,23.67306821,24.30827534,24.90069658,25.3568208,25.8201119,25.74863087,25.55202449,24.0486078,21.53913722,22.55675485,23.21279452,23.98565456,24.98130079,26.72876982,28.50909317,29.28744608,28.9068226,27.88957458,27.71344972,28.44412312,29.16195527,27.22549738,24.21444838,19.99906616,23.15189711,25.21229665,26.66520055,27.75247941,27.92451094,27.58852477,27.46613492,27.69605598,28.6958033,29.85395237,31.41776551,31.90638902,32.11030219,31.84769375,31.89660792,31.53355394,30.97675484,30.09041576,29.39554481,28.77500599,27.9137439,27.15028501,26.44955929,25.24100464,22.65460002,14.35710049,15.81247981,17.14936373,17.66635877,18.02385683,18.40706495,19.3588834,20.35503823,21.01218483,20.63603705,20.2150977,20.21310256,20.09956952,20.19561569,20.34828208,21.04204796,20.87223006,19.32122665,17.32857339,15.67328306,15.13630727,14.6851366,14.03670773,13.20229414,12.04092674,11.87013441,11.30432953,11.49243784,11.31396104
